Datetime,T2M,QGRU
01-06-2025 10:00:00,36,37.11936398
01-06-2025 11:00:00,36.13333333,36.21361619
01-06-2025 12:00:00,36.26666667,36.44534364
01-06-2025 13:00:00,36.4,35.84069242
01-06-2025 14:00:00,34.73333333,34.44711719
01-06-2025 15:00:00,33.06666667,33.62427116
01-06-2025 16:00:00,31.4,32.49016372
01-06-2025 17:00:00,30.66666667,30.5403927
01-06-2025 18:00:00,29.93333333,29.52566961
01-06-2025 19:00:00,29.2,29.20047809
01-06-2025 20:00:00,28.6,29.14441587
01-06-2025 21:00:00,28,26.69253386
01-06-2025 22:00:00,27.4,25.32071971
01-06-2025 23:00:00,26.86666667,26.36813435
02-06-2025 00:00:00,26.33333333,25.22793121
02-06-2025 01:00:00,25.8,25.33985948
02-06-2025 02:00:00,27.06666667,26.9328459
02-06-2025 03:00:00,28.33333333,27.92289944
02-06-2025 04:00:00,29.6,30.91526529
02-06-2025 05:00:00,31.33333333,31.6292133
02-06-2025 06:00:00,33.06666667,33.33875778
02-06-2025 07:00:00,34.8,35.36343253
02-06-2025 08:00:00,35.2,34.16874275
02-06-2025 09:00:00,35.6,36.54095574
02-06-2025 10:00:00,36,35.93139252
02-06-2025 11:00:00,35.4,36.00714602
02-06-2025 12:00:00,34.8,33.82939199
02-06-2025 13:00:00,34.2,32.7930116
02-06-2025 14:00:00,32.73333333,33.47396392
02-06-2025 15:00:00,31.26666667,31.60751999
02-06-2025 16:00:00,29.8,28.98315758
02-06-2025 17:00:00,29,28.21248659
02-06-2025 18:00:00,28.2,29.21912454
02-06-2025 19:00:00,27.4,26.32294172
02-06-2025 20:00:00,27,28.48750362
02-06-2025 21:00:00,26.6,25.78445324
02-06-2025 22:00:00,26.2,26.77808848
02-06-2025 23:00:00,26.13333333,25.83575664
03-06-2025 00:00:00,26.06666667,26.61287612
03-06-2025 01:00:00,26,25.50728382
03-06-2025 02:00:00,27.53333333,27.38591808
03-06-2025 03:00:00,29.06666667,29.10372056
03-06-2025 04:00:00,30.6,29.69248066
03-06-2025 05:00:00,31.93333333,32.60417831
03-06-2025 06:00:00,33.26666667,32.80193202
03-06-2025 07:00:00,34.6,34.39299397
03-06-2025 08:00:00,34.6,33.69957835
03-06-2025 09:00:00,34.6,32.27970819
03-06-2025 10:00:00,34.6,34.427017
03-06-2025 11:00:00,33.06666667,35.25138285
03-06-2025 12:00:00,31.53333333,32.24382273
03-06-2025 13:00:00,30,29.98255898
03-06-2025 14:00:00,29.13333333,28.89527556
03-06-2025 15:00:00,28.26666667,28.2870104
03-06-2025 16:00:00,27.4,27.89543743
03-06-2025 17:00:00,27.53333333,26.46406185
03-06-2025 18:00:00,27.66666667,28.67572788
03-06-2025 19:00:00,27.8,28.44780533
03-06-2025 20:00:00,27.46666667,28.1170115
03-06-2025 21:00:00,27.13333333,27.53039
03-06-2025 22:00:00,26.6,26.61776364
03-06-2025 23:00:00,26.2,26.80930176
04-06-2025 00:00:00,26.13333333,26.66924382
04-06-2025 01:00:00,26.06666667,25.74606917
04-06-2025 02:00:00,26,25.4805815
04-06-2025 03:00:00,27.53333333,27.62556813
04-06-2025 04:00:00,29.06666667,30.46936408
04-06-2025 05:00:00,30.6,29.47794082
04-06-2025 06:00:00,31.93333333,30.60443268
04-06-2025 07:00:00,33.26666667,33.41586396
04-06-2025 08:00:00,34.6,34.64608077
04-06-2025 09:00:00,34.6,34.75696755
04-06-2025 10:00:00,34.6,34.82090902
04-06-2025 11:00:00,34.6,34.39788176
04-06-2025 12:00:00,33.06666667,34.41579539
04-06-2025 13:00:00,31.53333333,30.08365312
04-06-2025 14:00:00,30,29.24976404
04-06-2025 15:00:00,29.13333333,29.03983217
04-06-2025 16:00:00,28.26666667,26.77869592
04-06-2025 17:00:00,27.4,27.24075706
04-06-2025 18:00:00,27.53333333,29.03785855
04-06-2025 19:00:00,27.66666667,27.68558019
04-06-2025 20:00:00,27.8,28.00890856
04-06-2025 21:00:00,27.46666667,26.32553894
04-06-2025 22:00:00,27.13333333,26.57519434
04-06-2025 23:00:00,28.04166667,27.7019119
05-06-2025 00:00:00,28.03333333,27.74563007
05-06-2025 01:00:00,28.025,29.18557782
05-06-2025 02:00:00,28.01666667,28.5216774
05-06-2025 03:00:00,28.00833333,27.00186534
05-06-2025 04:00:00,28,28.22321957
05-06-2025 05:00:00,29.4,29.85115898
05-06-2025 06:00:00,30.8,31.83244887
05-06-2025 07:00:00,32.2,33.63124046
05-06-2025 08:00:00,33.6,32.68079311
05-06-2025 09:00:00,35,34.26573729
05-06-2025 10:00:00,36.4,35.26121481
05-06-2025 11:00:00,36.13333333,35.92141933
05-06-2025 12:00:00,35.86666667,36.28897214
05-06-2025 13:00:00,35.6,36.49406943
05-06-2025 14:00:00,34.33333333,34.26455675
05-06-2025 15:00:00,33.06666667,32.77703242
05-06-2025 16:00:00,31.8,31.93742271
05-06-2025 17:00:00,31,30.24374594
05-06-2025 18:00:00,30.2,32.09215779
05-06-2025 19:00:00,29.4,27.94420102
05-06-2025 20:00:00,28.93333333,29.10062304
05-06-2025 21:00:00,28.46666667,30.29912004
05-06-2025 22:00:00,28,28.00615752
05-06-2025 23:00:00,28,27.82791233
06-06-2025 00:00:00,28,27.6763194
06-06-2025 01:00:00,28,27.83664838
06-06-2025 02:00:00,27.86666667,29.10983384
06-06-2025 03:00:00,27.73333333,25.73040718
06-06-2025 04:00:00,27.6,28.98858327
06-06-2025 05:00:00,27.2,25.91055196
06-06-2025 06:00:00,26.8,26.55853605
06-06-2025 07:00:00,26.4,26.01130265
06-06-2025 08:00:00,28.86666667,29.39962432
06-06-2025 09:00:00,31.33333333,29.88617018
06-06-2025 10:00:00,33.8,34.21851515
06-06-2025 11:00:00,33.93333333,35.76642366
06-06-2025 12:00:00,34.06666667,32.83226011
06-06-2025 13:00:00,34.2,34.37178624
06-06-2025 14:00:00,33,32.40054964
06-06-2025 15:00:00,31.8,32.18565727
06-06-2025 16:00:00,30.6,30.61733905
06-06-2025 17:00:00,29.53333333,28.95244223
06-06-2025 18:00:00,28.46666667,28.90845381
06-06-2025 19:00:00,27.4,29.03390671
06-06-2025 20:00:00,27,26.82712926
06-06-2025 21:00:00,26.6,27.25176854
06-06-2025 22:00:00,26.2,25.02889153
06-06-2025 23:00:00,26.03333333,25.16724335
07-06-2025 00:00:00,26.03333333,26.46111541
07-06-2025 01:00:00,26.025,26.56892422
07-06-2025 02:00:00,26.01666667,26.33868825
07-06-2025 03:00:00,26.00833333,25.72484723
07-06-2025 04:00:00,26,25.99935834
07-06-2025 05:00:00,27.4,26.26770764
07-06-2025 06:00:00,28.8,29.34741191
07-06-2025 07:00:00,30.2,30.99898657
07-06-2025 08:00:00,31.6,31.19061479
07-06-2025 09:00:00,33,32.57435873
07-06-2025 10:00:00,34.4,34.64076298
07-06-2025 11:00:00,34.13333333,33.73786679
07-06-2025 12:00:00,33.86666667,33.80678104
07-06-2025 13:00:00,33.6,33.50137895
07-06-2025 14:00:00,32.33333333,32.10964204
07-06-2025 15:00:00,31.06666667,30.74217586
07-06-2025 16:00:00,29.8,29.21362596
07-06-2025 17:00:00,29,29.67389449
07-06-2025 18:00:00,28.2,28.03589453
07-06-2025 19:00:00,27.4,27.3119677
07-06-2025 20:00:00,26.93333333,27.12982502
07-06-2025 21:00:00,26.46666667,27.15217186
07-06-2025 22:00:00,26,25.85629334
07-06-2025 23:00:00,26,25.80977619
