Datetime,T2M,SVM
24-05-2025 17:00:00,35.2,36.6372131162294
24-05-2025 18:00:00,33.6,33.4285913437273
24-05-2025 19:00:00,32,32.4801775349331
24-05-2025 20:00:00,31.46666667,31.4860409343306
24-05-2025 21:00:00,30.93333333,29.7655669359012
24-05-2025 22:00:00,30.4,27.7309117022437
24-05-2025 23:00:00,30.06666667,30.5766442151861
25-05-2025 00:00:00,29.73333333,29.9391504426035
25-05-2025 01:00:00,29.4,28.6685654262028
25-05-2025 02:00:00,31.33333333,29.4175019330013
25-05-2025 03:00:00,33.26666667,34.0117845119625
25-05-2025 04:00:00,35.2,34.8853591250262
25-05-2025 05:00:00,37.46666667,38.1255697273442
25-05-2025 06:00:00,39.73333333,41.9389052950971
25-05-2025 07:00:00,42,39.466224812407
25-05-2025 08:00:00,43.2,42.3722211598791
25-05-2025 09:00:00,44.4,44.1522634334022
25-05-2025 10:00:00,45.6,47.3213735433586
25-05-2025 11:00:00,45.06666667,43.1304485062138
25-05-2025 12:00:00,44.53333333,46.8238749853839
25-05-2025 13:00:00,44,44.1607468705342
25-05-2025 14:00:00,41.53333333,41.4197438151904
25-05-2025 15:00:00,39.06666667,38.832319197795
25-05-2025 16:00:00,36.6,36.0838066190412
25-05-2025 17:00:00,36,37.240148473968
25-05-2025 18:00:00,35.4,34.1357091937901
25-05-2025 19:00:00,34.8,35.2086995713638
25-05-2025 20:00:00,33.93333333,33.4787634528946
25-05-2025 21:00:00,33.06666667,32.1648982126443
25-05-2025 22:00:00,32.2,35.2597670912922
25-05-2025 23:00:00,31.66666667,32.1624941859936
26-05-2025 00:00:00,31.13333333,31.8589589080882
26-05-2025 01:00:00,30.6,31.9462356419588
26-05-2025 02:00:00,32.23333333,30.5515693947582
26-05-2025 03:00:00,33.86666667,35.9400064175291
26-05-2025 04:00:00,35.5,32.5313618319285
26-05-2025 05:00:00,37.63333333,36.723716646729
26-05-2025 06:00:00,39.76666667,39.2235330697007
26-05-2025 07:00:00,41.9,42.5883043677717
26-05-2025 08:00:00,43.03333333,43.2921242725028
